round,revision,suite,benchmark,mean_ns
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,242548.32274613238
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,325910.18239444064
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,275696.1349368268
1,ecobytes,account_extension,populated32/bal/replay/4,45.25615329023243
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,224699.76834388686
1,ecobytes,account_extension,populated32/journal/warm_load/4096,62498.251963269235
1,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,219463.20428190738
1,ecobytes,account_extension,populated32/journal/cold_load/4096,447115.34541220457
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,205017.24167371297
1,ecobytes,account_extension,populated32/bal/replay/1,28.119034414423748
1,ecobytes,account_extension,account/equal/empty,1.3368184675501118
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,177636.98437103812
1,ecobytes,account_extension,populated/bal_update/changed/32,27.41487238824141
1,ecobytes,account_extension,populated32/bal/replay/0,17.655305600188843
1,ecobytes,account_extension,populated/equal_independent/32,1.843141437393252
1,ecobytes,account_extension,populated32/bal/replay/16,26.26214060920321
1,ecobytes,account_extension,account/clone/4096,9176.076031189148
1,ecobytes,account_extension,populated32/account/copy_without_code/4096,33704.90870082428
1,ecobytes,account_extension,populated32/account/clone/4096,35362.241159472476
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,158965.43918273502
1,ecobytes,account_extension,populated/bal_update/unchanged/32,13.21492858659361
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,197672.55292712717
1,ecobytes,account_extension,populated/clone/32,12.525150231751125
1,ecobytes,account_extension_storage,storage/equal_shared/32,1.3508200420150784
1,ecobytes,account_extension_storage,storage/clone/32,7.2885848271087585
1,ecobytes,account_extension_storage,storage/construct_vec/32,26.20486013146143
1,ecobytes,account_extension_storage,storage/construct_slice/32,8.241372526900877
1,ecobytes,account_extension_storage,storage/equal_independent/32,1.349820042310502
1,ecobytes,evm,EXTCODEHASH_50,2740.616561176312
1,ecobytes,evm,transact_1000tx_commit_inner_every_40,343794.36888815736
1,ecobytes,evm,transact_commit_1000txs,457802.5091347667
1,thinarc,account_extension,account/copy_without_code/4096,6286.114194692036
1,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,231778.82193938355
1,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,312408.58621046745
1,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,258709.73431348326
1,thinarc,account_extension,populated32/bal/replay/4,52.74582349606002
1,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,219293.1697545336
1,thinarc,account_extension,populated32/journal/warm_load/4096,60695.86514406473
1,thinarc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,208150.2765293509
1,thinarc,account_extension,populated32/journal/cold_load/4096,434848.24220853654
1,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,198186.93782010896
1,thinarc,account_extension,populated32/bal/replay/1,30.530579856424485
1,thinarc,account_extension,account/equal/empty,1.171252127489607
1,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,174163.2369823338
1,thinarc,account_extension,populated/bal_update/changed/32,26.47115924051149
1,thinarc,account_extension,populated32/bal/replay/0,17.013012040106954
1,thinarc,account_extension,populated/equal_independent/32,1.7643603084608075
1,thinarc,account_extension,populated32/bal/replay/16,27.406099582743817
1,thinarc,account_extension,account/clone/4096,7937.932333493764
1,thinarc,account_extension,populated32/account/copy_without_code/4096,34027.83742793119
1,thinarc,account_extension,populated32/account/clone/4096,35195.10189256661
1,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,152277.69428646666
1,thinarc,account_extension,populated/bal_update/unchanged/32,12.375308700611328
1,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,193091.9545797399
1,thinarc,account_extension,populated/clone/32,12.494928015722225
1,thinarc,account_extension_storage,storage/equal_shared/32,0.45689706368627553
1,thinarc,account_extension_storage,storage/clone/32,7.576893477697911
1,thinarc,account_extension_storage,storage/construct_vec/32,24.385982898423205
1,thinarc,account_extension_storage,storage/construct_slice/32,8.132327657476484
1,thinarc,account_extension_storage,storage/equal_independent/32,1.081561145347572
1,thinarc,evm,EXTCODEHASH_50,2501.66515530323
1,thinarc,evm,transact_1000tx_commit_inner_every_40,344786.6762925897
1,thinarc,evm,transact_commit_1000txs,450797.43464981514
1,wrapped,account_extension,account/copy_without_code/4096,26943.616604338207
1,wrapped,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,250501.24923558862
1,wrapped,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,326450.9013164887
1,wrapped,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,273548.2982513758
1,wrapped,account_extension,populated32/bal/replay/4,68.4541379315892
1,wrapped,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,223384.59160173504
1,wrapped,account_extension,populated32/journal/warm_load/4096,61317.81329710849
1,wrapped,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,223514.18241159545
1,wrapped,account_extension,populated32/journal/cold_load/4096,453309.4491262194
1,wrapped,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,214338.57523189604
1,wrapped,account_extension,populated32/bal/replay/1,38.079132362960124
1,wrapped,account_extension,account/equal/empty,1.1680363062435797
1,wrapped,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,189240.5925374372
1,wrapped,account_extension,populated/bal_update/changed/32,26.597780734560274
1,wrapped,account_extension,populated32/bal/replay/0,25.238107723816473
1,wrapped,account_extension,populated/equal_independent/32,1.692469044215615
1,wrapped,account_extension,populated32/bal/replay/16,33.82192279081054
1,wrapped,account_extension,account/clone/4096,30069.33289741318
1,wrapped,account_extension,populated32/account/copy_without_code/4096,63413.09260321385
1,wrapped,account_extension,populated32/account/clone/4096,55495.29832797948
1,wrapped,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,160973.29202344967
1,wrapped,account_extension,populated/bal_update/unchanged/32,13.832736356915147
1,wrapped,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,196977.0151696571
1,wrapped,account_extension,populated/clone/32,21.229827243813016
1,wrapped,account_extension_storage,storage/equal_shared/32,0.9673932411057595
1,wrapped,account_extension_storage,storage/clone/32,8.787202165343592
1,wrapped,account_extension_storage,storage/construct_vec/32,3.773809569353826
1,wrapped,account_extension_storage,storage/construct_slice/32,6.905122008789291
1,wrapped,account_extension_storage,storage/equal_independent/32,0.9672141481910105
1,wrapped,evm,EXTCODEHASH_50,2692.353076606928
1,wrapped,evm,transact_1000tx_commit_inner_every_40,356134.5772155012
1,wrapped,evm,transact_commit_1000txs,461368.6069452277
2,thinarc,account_extension,account/copy_without_code/4096,6292.583372930861
2,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,238557.95469411922
2,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,317263.40142650594
2,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,267251.98062411154
2,thinarc,account_extension,populated32/bal/replay/4,52.6794373611323
2,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,221199.9656846082
2,thinarc,account_extension,populated32/journal/warm_load/4096,61323.0203497788
2,thinarc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,215434.509075323
2,thinarc,account_extension,populated32/journal/cold_load/4096,424634.92009294627
2,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,204583.5854417842
2,thinarc,account_extension,populated32/bal/replay/1,30.538178026035304
2,thinarc,account_extension,account/equal/empty,1.1700588299157344
2,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,181871.56812483672
2,thinarc,account_extension,populated/bal_update/changed/32,26.476472780826448
2,thinarc,account_extension,populated32/bal/replay/0,16.991207326341616
2,thinarc,account_extension,populated/equal_independent/32,1.768578000074706
2,thinarc,account_extension,populated32/bal/replay/16,27.409246208712613
2,thinarc,account_extension,account/clone/4096,7780.744040740001
2,thinarc,account_extension,populated32/account/copy_without_code/4096,34080.520770189956
2,thinarc,account_extension,populated32/account/clone/4096,35247.92195761522
2,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,157895.74195144558
2,thinarc,account_extension,populated/bal_update/unchanged/32,12.727172181296305
2,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,198194.52781983983
2,thinarc,account_extension,populated/clone/32,12.436365984750163
