round,revision,suite,benchmark,mean_ns
1,ecobytes,account_extension_storage,storage/clone/32,7.294970189710881
1,ecobytes,account_extension_storage,storage/construct_vec/32,26.181399876924736
1,ecobytes,account_extension_storage,storage/construct_slice/32,8.154806226035662
1,ecobytes,account_extension_storage,storage/equal_independent/32,1.3546855689812038
1,ecobytes,account_extension_subcalls,subcall_1000_same_account/payload=0,189743.76439706268
1,ecobytes,account_extension_subcalls,subcall_1000_nested/payload=0,362361.61702904105
1,ecobytes,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,189902.62208284953
1,ecobytes,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,189916.328641689
1,ecobytes,account_extension_subcalls,subcall_1000_same_account/payload=32,190201.17965128185
1,ecobytes,account_extension_subcalls,subcall_1000_nested/payload=32,361067.0727589365
1,ecobytes,evm,snailtracer,23683470.466666665
1,ecobytes,evm,subcall_1000_transfer_1wei,203717.12494077857
1,ecobytes,evm,EXTCODEHASH_50,2543.9555073365614
1,ecobytes,evm,transact_1000tx_commit_inner_every_40,342247.07383683446
1,ecobytes,evm,subcall_1000_same_account,194526.37632451826
1,ecobytes,evm,burntpix,66718279.166666664
1,ecobytes,evm,transact_commit_1000txs,466903.8476761637
1,ecobytes,evm,analysis,2038.235917799852
