round,revision,suite,benchmark,mean_ns
0,ecobytes,account_extension,populated32/journal/cold_load/4096,439594.85380154767
0,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=false/storage=false,165130.0734467179
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,205888.74489593
0,ecobytes,account_extension,account/scan_balance/65536,48293.534133202746
0,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=true,309728.85361864936
0,ecobytes,account_extension,account/serde_decode/1024,135482.29490179598
0,ecobytes,account_extension,state/commit_merge_revert/destroy/hook=false,48441.2331611867
0,ecobytes,account_extension,state/commit_merge_revert/update/hook=true,166110.84937915648
0,ecobytes,account_extension,state/commit_merge_revert/create/hook=false,159909.34495704307
0,ecobytes,account_extension,execution/op_3f/distinct=false/empty=true,4463.431677044546
0,ecobytes,account_extension,account/clone/64,155.84377295212806
0,ecobytes,account_extension,populated32/bal/replay/1,28.92730809858341
0,ecobytes,account_extension,execution/op_31/distinct=true/empty=true,15971.246634504863
0,ecobytes,account_extension,bal/replay/0,16.21361832222576
0,ecobytes,account_extension,state/commit_merge_revert/destroy/hook=true,47538.15397690957
0,ecobytes,account_extension,account/equal/empty,1.3395833038908274
0,ecobytes,account_extension,account/serde_encode/1024,97769.19551054706
0,ecobytes,account_extension,account/from_info/funded,20.981567402231907
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,178644.81584847835
0,ecobytes,account_extension,block/256/payload=0/bal=false/distinct=false/storage=true,192825.2399957276
0,ecobytes,account_extension,execution/op_31/distinct=true/empty=false,24008.078950153475
0,ecobytes,account_extension,populated/bal_update/changed/32,27.17618797443682
0,ecobytes,account_extension,populated32/bal/replay/0,17.737283016182907
0,ecobytes,account_extension,bal/clone/4096,78512.45126568868
0,ecobytes,account_extension,populated/equal_independent/32,1.802858230008718
0,ecobytes,account_extension,execution/op_3b/distinct=true/empty=true,21913.90479192567
0,ecobytes,account_extension,account/is_empty/empty,0.6800380383123491
0,ecobytes,account_extension,populated32/bal/replay/16,25.89366185000672
0,ecobytes,account_extension,execution/op_3f/distinct=false/empty=false,4453.523787265158
0,ecobytes,account_extension,account/is_empty/funded,0.5750630182362577
0,ecobytes,account_extension,journal/cold_load/64,5197.624326203803
0,ecobytes,account_extension,account/clone/4096,9369.84672866944
0,ecobytes,account_extension,populated32/account/copy_without_code/4096,33622.33766844788
0,ecobytes,account_extension,execution/op_3f/distinct=true/empty=true,16671.54414909079
0,ecobytes,account_extension,populated32/account/clone/4096,35279.324938917605
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,158393.7776759843
0,ecobytes,account_extension,state/commit_merge_revert/update/hook=false,167239.42917241523
0,ecobytes,account_extension,bal/replay/1,17.296235977872435
0,ecobytes,account_extension,journal/transfer_revert/64,2927.67797649382
0,ecobytes,account_extension,populated/bal_update/unchanged/32,13.102890341290523
0,ecobytes,account_extension,account/hash/empty,17.556493157675337
0,ecobytes,account_extension,execution/op_31/distinct=false/empty=false,4303.600546342168
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,202555.22439044647
0,ecobytes,account_extension,journal/warm_load/64,788.8000212775967
0,ecobytes,account_extension,bal/update_1024/changed=true,14273.782532793222
0,ecobytes,account_extension,populated/clone/32,12.53436317754169
0,ecobytes,account_extension,account/scan_balance/64,17.223628154091912
0,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=false/storage=true,213296.5500730946
0,arc,evm,snailtracer,23861848.2
0,arc,evm,subcall_1000_transfer_1wei,205108.99996348927
0,arc,evm,EXTCODEHASH_50,2527.4707927795525
0,arc,evm,transact_1000tx_commit_inner_every_40,351281.3202871721
0,arc,evm,subcall_1000_same_account,197142.6798039995
0,arc,evm,burntpix,66690261.3
0,arc,evm,transact_commit_1000txs,445199.77957890264
0,arc,evm,analysis,2096.333903896179
0,arc,evm,subcall_1000_nested,383447.97269075515
0,arc,account_extension_storage,storage/equal_shared/32,0.9670232637011367
0,arc,account_extension_storage,storage/equal_shared/0,1.4614617655643083
