suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
evm,CALLVALUE_50,base,3,-1.0063978749877522,-1.0673639364189413,0.5837375788260379,-1.0673639364189413,0.5837375788260379
evm,CALL_50,main,3,-8.57974263552357,-12.837213605698972,-8.421004626010298,-12.837213605698972,-8.421004626010298
evm,CALL_50,base,3,-6.485289267479589,-6.852723873710986,-6.209362117538564,-6.852723873710986,-6.209362117538564
evm,CHAINID_50,main,3,-0.4914806577150821,-4.085586285525866,0.26937047623041277,-4.085586285525866,0.26937047623041277
evm,CHAINID_50,base,3,-2.1607777675186735,-2.9471270892171164,0.8616639079932487,-2.9471270892171164,0.8616639079932487
evm,CLZ_50,main,3,-2.2641045606192844,-3.930649999853597,1.7168994481916,-3.930649999853597,1.7168994481916
evm,CLZ_50,base,3,-0.3647057372514695,-3.5976906908579465,1.2572705247922311,-3.5976906908579465,1.2572705247922311
evm,CODESIZE_50,main,3,-1.2450053861872923,-1.3569586477119144,0.9703397285069304,-1.3569586477119144,0.9703397285069304
evm,CODESIZE_50,base,3,-1.0094707556895899,-1.296541299996956,0.28854363282329043,-1.296541299996956,0.28854363282329043
evm,COINBASE_50,main,3,-0.25018711238767866,-0.7990676107637484,1.963971055007252,-0.7990676107637484,1.963971055007252
evm,COINBASE_50,base,3,-1.132358043994508,-2.1665041711602995,0.6179016308083929,-2.1665041711602995,0.6179016308083929
evm,CREATE_50,main,3,1.2888240507073823,-0.06938862894168008,2.505129829533681,-0.06938862894168008,2.505129829533681
evm,CREATE_50,base,3,1.2141453782766432,0.8000925137721548,3.79507370865122,0.8000925137721548,3.79507370865122
evm,DELEGATECALL_50,main,3,-2.1216760942004087,-9.590082086012519,2.5615279842153615,-9.590082086012519,2.5615279842153615
evm,DELEGATECALL_50,base,3,-0.9777368482110083,-3.913762163533796,2.9894864474617977,-3.913762163533796,2.9894864474617977
evm,DIFFICULTY_50,main,3,0.6074546078868259,-0.45786030497050323,2.1131846261084775,-0.45786030497050323,2.1131846261084775
evm,DIFFICULTY_50,base,3,-1.8849178201777672,-3.238030534736125,-0.24544185793221596,-3.238030534736125,-0.24544185793221596
evm,DIV_50,main,3,-1.8248061885841604,-2.648761863478133,-1.2951885908113026,-2.648761863478133,-1.2951885908113026
evm,DIV_50,base,3,-0.41015404025346314,-2.2643149550025443,0.8622319894862507,-2.2643149550025443,0.8622319894862507
evm,DUP10_50,main,3,0.3347757101842541,-2.5061313665525664,1.3934040194018227,-2.5061313665525664,1.3934040194018227
evm,DUP10_50,base,3,-3.0356616598330444,-7.990154724334464,0.41379676400870036,-7.990154724334464,0.41379676400870036
evm,DUP11_50,main,3,-0.6531402350171689,-1.7123458841563854,1.0028927174937197,-1.7123458841563854,1.0028927174937197
evm,DUP11_50,base,3,-5.359457392847766,-8.572315582328127,0.3310052241456418,-8.572315582328127,0.3310052241456418
evm,DUP12_50,main,3,0.6822684963897707,-0.8161833739818158,2.065332771668249,-0.8161833739818158,2.065332771668249
evm,DUP12_50,base,3,0.6323829370759482,-3.434635508277384,3.2296420040966556,-3.434635508277384,3.2296420040966556
evm,DUP13_50,main,3,0.7580173302249138,0.7198843936809807,1.0386514668712765,0.7198843936809807,1.0386514668712765
evm,DUP13_50,base,3,1.6201455524882613,-3.212525361012808,2.1600543191538923,-3.212525361012808,2.1600543191538923
